ID,iso3,country,admin,admin_name,latitude,longitude,livestock_sum,travel_mean,num_f_childbearing,num_elderly,num_under5,totalpop,pct_f_childbearing,pct_elderly,pct_under5,gdppc,hdi,num_rural,pct_rural,aggdp_2010
GBR.1.18_1,GBR,United Kingdom,admin2,Cheshire East,53.17510544666117,-2.365560205756242,0.479502694189597,5.6756032171581765,79152.17074155807,85249.51635599136,20632.439664006233,352341.1671638489,22.46463885520082,24.195162047683137,5.855812941214317,32950.294270833336,0.9185963954244342,57572.72386550903,16.340050278239566,112686720
GBR.1.19_1,GBR,United Kingdom,admin2,Cheshire West and Chester,53.21242102695814,-2.732171559941104,0.3737580582952757,5.780600461893765,83131.91075325012,89381.10160827637,21632.382464408875,369150.0211715698,22.519817414452454,24.212676820282432,5.860051801095467,32952.99609375,0.9198046922683716,22056.07528686523,5.974827041013288,81601220
GBR.1.20_1,GBR,United Kingdom,admin2,Cornwall,50.40523380012854,-4.826015275142757,2.0383726198007057,40.01653145568651,128087.47121095656,137099.64263439178,33181.42153918743,570278.1999111176,22.46052386903796,24.04083527228638,5.818462207455768,35399.29296875,0.8977878093719482,114512.30969429016,20.08007840947415,377278960
GBR.1.21_1,GBR,United Kingdom,admin2,Coventry,52.422174820579,-1.5205982545042898,0.02428706299994171,0.24183006535947713,17848.744201660156,19373.785400390625,4688.923645019531,80072.9736328125,22.29059742867605,24.195161639971353,5.855813056876525,32896.2578125,0.9130573272705078,0,0,4364280
GBR.1.22_1,GBR,United Kingdom,admin2,Cumbria,54.59475452835068,-2.901008774946655,4.929467818747496,29.28973068955312,112487.00054176152,122029.32241111994,29534.039532020688,503630.7967931032,22.33521088424867,24.229916674704636,5.864224292890806,32952.99609375,0.9006476560059715,156517.1233922243,31.0777506834085,449322210
GBR.1.23_1,GBR,United Kingdom,admin2,Darlington,54.54577288507659,-1.5621082693322217,0.5244507283055436,3.853960396039604,24987.112307548523,26827.25908756256,6492.843562364578,110878.60431671144,22.53555811017952,24.19516303698567,5.855812852602789,29931.103515625,0.8880390286445617,3994.109916687012,3.602236825851736,24581230
GBR.1.24_1,GBR,United Kingdom,admin2,Derby,52.91441039375465,-1.4764487880781747,0.04613569255327102,0.0979020979020979,26610.028076171875,28933.209228515625,7002.533721923828,119582.6171875,22.252421549236196,24.195163067178648,5.855812397000962,32896.2578125,0.895411491394043,0,0,2893840
GBR.1.25_1,GBR,United Kingdom,admin2,Derbyshire,53.147438137287345,-1.6216173211726654,1.5437348566881726,8.132217914711283,198747.7191209793,216202.8071865439,52326.29281319678,893578.653049469,22.24177115721413,24.1951625017809,5.8558127630539945,32897.392578125,0.8953315377235412,130108.92038345335,14.560432922097846,224960430
GBR.1.26_1,GBR,United Kingdom,admin2,Devon,50.761854021881376,-3.807224128470037,7.707206437588673,22.414472608340148,195407.49752894044,212664.77592661977,51470.00580281019,879378.227442503,22.22109797933528,24.183538924441315,5.852999789692371,35399.29296875,0.9132601618766784,220644.51872706413,25.090969032604427,495618720
GBR.1.27_1,GBR,United Kingdom,admin2,Doncaster,53.5475945097338,-1.0970596108535866,0.1949653719552432,4.951537744641193,78665.81563949585,85826.32322311401,20772.03998565674,354725.1432418823,22.17655476027384,24.195162045389655,5.855812699324942,31657.900390625,0.8838732242584229,2012.6325607299805,0.5673780387643944,73251510
GBR.1.28_1,GBR,United Kingdom,admin2,Dorset,50.80690840610264,-2.3238007226668373,2.3455846195583048,19.820354171111585,89150.10360479355,97598.97648096085,23621.30643427372,397339.7785186768,22.43674266320735,24.563102351549045,5.94486324081026,35399.29296875,0.9163563964159592,137206.96258544922,34.53139353350696,188356690
GBR.1.29_1,GBR,United Kingdom,admin2,Dudley,52.47171423775456,-2.1014340586584206,0.02820108199732866,0.1,98432.55615234376,106816.82434082033,25852.247619628903,441480.1025390625,22.29603454068111,24.195161622571444,5.855812633671634,32896.2578125,0.8798869252204895,0,0,3684950
